---------------------------
|Estatíst.dados    |Número|
|-------------------------|
|Registros transfs.|   854|
---------------------------
14.04.2022                                                                                                                                                                                                                                              Relatório de ativo imobilizado                                                                                                                                                                                                                                                  2
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Relatório de ativo imobilizado
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado                        |Denominação do imobilizado                |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                               |Dt.incorp.|Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário    |Nº série/Chassi   |Centro cst|Cen.|Centro                  |Espécie|Espécie                      |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Val.aquis.atual|Moeda|  Depr.atual|Moeda|Val.cont.atual|Moeda|
|1001|2200  |220000001609|0   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |001-132191-6800655-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |23.02.2012|    1,000 |UN |UN |               0,000 |UN |000800655-0000   |9534N8245CR227777 |1111380   |1111|Barueri                 |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    258.688,51 |BRL  | 258.688,51-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001619|0   |CAMINHAO TOCO ENVASADO VW 5140 COM CARROCERIA     |001-132191-6800670-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 5140 COM CARROCERIA     |18.07.2006|    1,000 |UN |UN |               0,000 |UN |000800670-0000   |9BWA932P46R624058 |1121310   |1121|Caxias                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000727|0       |     85.272,19 |BRL  |  85.272,19-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001620|0   |CAMINHAO TOCO ENVASADO VW 8120 COM CARROCERIA     |001-132191-6800672-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 8120 COM CARROCERIA     |04.04.2011|    1,000 |UN |UN |               0,000 |UN |000800672-0000   |9533452R5BR138475 |1121310   |1121|Caxias                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000875|0       |    106.039,00 |BRL  | 106.039,00-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001623|0   |PICK-UP FIAT STRADA ANO 2009                      |001-132191-6800674-60000                  |              0000000000|                   |PICK-UP FIAT STRADA ANO 2009                      |22.09.2009|    1,000 |UN |UN |               0,000 |UN |000800674-0000   |9BD27803MA7195887 |1012500   |1012|São José dos Campos     |104    |CAMIONETA/VEICULO UTILITARIO |                     |            |00.00.0000|            |        |     28.398,55 |BRL  |  28.398,55-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001624|0   |PICK-UP FIAT STRADA ANO 2009                      |001-132191-6800675-60000                  |              0000000000|                   |PICK-UP FIAT STRADA ANO 2009                      |30.09.2009|    1,000 |UN |UN |               0,000 |UN |000800675-0000   |9BD27803MA7196386 |1091500   |1091|Belém                   |104    |CAMIONETA/VEICULO UTILITARIO |                     |            |00.00.0000|            |        |     27.317,55 |BRL  |  27.317,55-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001628|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6800684-60000                  |              0000000000|                   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |17.05.2011|    1,000 |UN |UN |               0,000 |UN |000800684-0000   |9533172S5BR144087 |1421340   |1421|São Gonçalo             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000867|0       |    132.280,34 |BRL  | 132.280,34-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001628|1   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |700000004867                              |              0000000000|                   |Plataf. Elevatórias Env.- D.CAXIAS 2019           |29.02.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1421340   |1421|São Gonçalo             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000034387|0       |     26.102,00 |BRL  |   5.112,43-|BRL  |    20.989,57 |BRL  |
|1001|2200  |220000001637|0   |CAMINHAO TOCO ENVASADO VW 8120 COM CARROCERIA     |001-132191-6800694-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 8120 COM CARROCERIA     |03.04.2011|    1,000 |UN |UN |               0,000 |UN |000800694-0000   |9533452R4BR138306 |1011310   |1011|Mauá                    |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000926|0       |    111.437,00 |BRL  | 111.437,00-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001641|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2013          |001-132191-6800697-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2013          |22.11.2012|    1,000 |UN |UN |               0,000 |UN |000800697-0000   |953658240CR238257 |1111380   |1111|Barueri                 |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    231.847,25 |BRL  | 231.847,25-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001648|0   |CAMINHAO TOCO ENVASADO VW 8120 COM CARROCERIA     |001-132191-6800704-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 8120 COM CARROCERIA     |03.06.2011|    1,000 |UN |UN |               0,000 |UN |000800704-0000   |9533452R5BR145877 |1011310   |1011|Mauá                    |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000839|0       |    114.471,72 |BRL  | 114.471,72-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001660|0   |CAMINHAO TRUCK VW 24250 ANO2006 CAVALO MECÂNICO   |001-132191-6800741-60000                  |              0000000000|                   |CAMINHAO TRUCK VW 24250 ANO2006 CAVALO MECÂNICO   |29.12.2006|    1,000 |UN |UN |               0,000 |UN |000800741-0000   |9BWXN82456R629679 |1024500   |1024|Barra Mansa             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |    193.615,78 |BRL  | 193.615,78-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001660|1   |CAMINHAO TRUCK BOB-TAIL TRANSFORMAÇÃO CAVALO MEC  |                                          |              0000000000|                   |CAMINHAO TRUCK VW 24250 ANO2006 CAVALO MECÂNICO   |31.01.2017|    1,000 |UN |UN |               0,000 |UN |800741           |9BWXN82456R629679 |1024500   |1024|Barra Mansa             |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000000141|0       |     27.110,82 |BRL  |  16.661,85-|BRL  |    10.448,97 |BRL  |
|1001|2200  |220000001669|0   |CAMINHAO TOCO ENVASADO VW 15180 ANO 2007          |001-132191-6800804-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 ANO 2007          |31.10.2007|    1,000 |UN |UN |               0,000 |UN |000800804-0000   |9BW7682308R814150 |1014340   |1014|Bauru                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |    116.837,69 |BRL  | 116.837,69-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001670|0   |CAMINHAO TOCO ENVASADO VW 15180 ANO 2007          |001-132191-6800805-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 ANO 2007          |31.10.2007|    1,000 |UN |UN |               0,000 |UN |000800805-0000   |9BW7682318R813931 |1014340   |1014|Bauru                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |    116.836,13 |BRL  | 116.836,13-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001672|0   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |001-132191-6800807-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15180 COM CARROCERIA    |12.07.2011|    1,000 |UN |UN |               0,000 |UN |000800807-0000   |9533172S7BR161747 |1014340   |1014|Bauru                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000728|0       |    138.142,00 |BRL  | 138.142,00-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001683|0   |CAMINHAO TOCO ENVASADO VW 15190 COM CARROCERIA    |001-132191-6800819-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 15190 COM CARROCERIA    |09.08.2002|    1,000 |UN |UN |               0,000 |UN |000800819-0000   |9BWUS72S12R218441 |1019500   |1019|Paulínia                |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000749|0       |    114.888,00 |BRL  | 114.888,00-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001688|0   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |001-132191-6800828-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |04.03.2012|    1,000 |UN |UN |               0,000 |UN |000800828-0000   |9534N8244CR228984 |1019380   |1019|Paulínia                |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    257.888,82 |BRL  | 257.888,82-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001689|0   |CARRETINHA P/NR13 . . ANO 2001                    |001-132191-6800830-60000                  |              0000000000|                   |CARRETINHA P/NR13 . . ANO 2001                    |19.11.2007|    1,000 |UN |UN |               0,000 |UN |000800830-0000   |9AA09092GBC100832 |1019228   |1019|Paulínia                |101    |VEICULOS/MOTOCICLETA/TRICICLO|                     |            |00.00.0000|            |        |      9.837,48 |BRL  |   9.837,48-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001690|0   |CARRETINHA NR/13 . . ANO 2001                     |001-132191-6800831-60000                  |              0000000000|                   |CARRETINHA NR/13 . . ANO 2001                     |12.11.2007|    1,000 |UN |UN |               0,000 |UN |000800831-0000   |9AA09092GBC100836 |1019228   |1019|Paulínia                |101    |VEICULOS/MOTOCICLETA/TRICICLO|                     |            |00.00.0000|            |        |      9.850,04 |BRL  |   9.850,04-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001691|0   |PICK-UP FIAT STRADA ANO 2010                      |001-132191-6800833-60000                  |              0000000000|                   |PICK-UP FIAT STRADA ANO 2010                      |26.07.2010|    1,000 |UN |UN |               0,000 |UN |000800833-0000   |9BD27803MB7289553 |1121310   |1121|Caxias                  |104    |CAMIONETA/VEICULO UTILITARIO |                     |            |00.00.0000|            |        |     28.320,77 |BRL  |  28.320,77-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001692|0   |CARRETINHA P/NR 13 .. .. ANO 2001                 |001-132191-6800832-60000                  |              0000000000|                   |CARRETINHA P/NR 13 .. .. ANO 2001                 |12.11.2007|    1,000 |UN |UN |               0,000 |UN |000800832-0000   |9AA09092GBC100839 |1019228   |1019|Paulínia                |101    |VEICULOS/MOTOCICLETA/TRICICLO|                     |            |00.00.0000|            |        |     10.005,24 |BRL  |  10.005,24-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001693|0   |CAMINHAO TRUCK VW 24250 ANO2006 CAVALO MECÂNICO   |001-132191-6800835-60000                  |              0000000000|                   |CAMINHAO TRUCK VW 24250 ANO2006 CAVALO MECÂNICO   |08.08.2006|    1,000 |UN |UN |               0,000 |UN |000800835-0000   |9BWXN82416R626567 |1721500   |1721|C. Grande - RJ          |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |    159.067,64 |BRL  | 159.067,64-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001693|1   |CAMINHAO TRUCK BOB-TAIL TRANSFORMAÇÃO CAVALO MEC  |                                          |              0000000000|                   |CAMINHAO TRUCK VW 24250 ANO2006 CAVALO MECÂNICO   |31.01.2017|    1,000 |UN |UN |               0,000 |UN |800835           |9BWXN82416R626567 |1721500   |1721|C. Grande - RJ          |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000000141|0       |     27.110,82 |BRL  |  16.661,85-|BRL  |    10.448,97 |BRL  |
|1001|2200  |220000001694|0   |CAMINH TRUCK BOB-TAIL MB ATEGO 2426/2013          |001-132191-6805000-60000                  |              0000000000|                   |CAMINH TRUCK BOB-TAIL MB ATEGO 2426/2013          |03.06.2013|    1,000 |UN |UN |               0,000 |UN |000805000-0000   |9BM958094DB911771 |1067380   |1067|Campo Grande MS         |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    292.461,70 |BRL  | 292.461,70-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001695|0   |CAMINH TRUCK BOB-TAIL MB ATEGO 2426/2013          |001-132191-6805001-60000                  |              0000000000|                   |CAMINH TRUCK BOB-TAIL MB ATEGO 2426/2013          |03.06.2013|    1,000 |UN |UN |               0,000 |UN |000805001-0000   |9BM958094DB912137 |1019380   |1019|Paulínia                |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    285.555,46 |BRL  | 285.555,46-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001697|0   |CAMINH TRUCK BOB-TAIL MB ATEGO 2426/2013          |001-132191-6805003-60000                  |              0000000000|                   |CAMINH TRUCK BOB-TAIL MB ATEGO 2426/2013          |03.06.2013|    1,000 |UN |UN |               0,000 |UN |000805003-0000   |9BM958094DB911710 |1098380   |1098|São Luiz                |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    282.179,58 |BRL  | 282.179,58-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001698|0   |CAMINH TRUCK BOB-TAIL MB ATEGO 2426/2013          |001-132191-6805004-60000                  |              0000000000|                   |CAMINH TRUCK BOB-TAIL MB ATEGO 2426/2013          |27.05.2013|    1,000 |UN |UN |               0,000 |UN |000805004-0000   |9BM958094DB910085 |1016380   |1016|Ribeirão Preto          |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    210.830,09 |BRL  | 210.830,09-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001699|0   |CAMINH TRUCK BOB-TAIL MB ATEGO 2426/2013          |001-132191-6805005-60000                  |              0000000000|                   |CAMINH TRUCK BOB-TAIL MB ATEGO 2426/2013          |27.05.2013|    1,000 |UN |UN |               0,000 |UN |000805005-0000   |9BM958094DB910412 |1019380   |1019|Paulínia                |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    275.425,41 |BRL  | 275.425,41-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001700|0   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |001-132191-6805006-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24250 ANO2012          |26.03.2012|    1,000 |UN |UN |               0,000 |UN |000805006-0000   |9534N8244CR228595 |1027380   |1027|Serra                   |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    186.381,21 |BRL  | 186.381,21-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001701|0   |CAMINHÃO TOCO BOB-TAIL MB ATRON 1719 /2013        |001-132191-6805007-60000                  |              0000000000|                   |CAMINHÃO TOCO BOB-TAIL MB ATRON 1719 /2013        |09.05.2013|    1,000 |UN |UN |               0,000 |UN |000805007-0000   |9BM693186DB905005 |1151380   |1151|Porto Alegre            |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    239.038,54 |BRL  | 239.038,54-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001702|0   |CAMINHÃO TOCO BOB-TAIL MB ATRON 1719 /2013        |001-132191-6805008-60000                  |              0000000000|                   |CAMINHÃO TOCO BOB-TAIL MB ATRON 1719 /2013        |08.05.2013|    1,000 |UN |UN |               0,000 |UN |000805008-0000   |9BM693186DB906282 |1031380   |1031|Betim                   |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    257.319,27 |BRL  | 257.319,27-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001703|0   |CAMINHÃO TOCO BOB-TAIL MB ATRON 1719 /2013        |001-132191-6805009-60000                  |              0000000000|                   |CAMINHÃO TOCO BOB-TAIL MB ATRON 1719 /2013        |08.05.2013|    1,000 |UN |UN |               0,000 |UN |000805009-0000   |9BM693186DB906521 |1031380   |1031|Betim                   |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|            |        |    227.517,78 |BRL  | 227.517,78-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001704|0   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2013          |001-132191-6805010-60000                  |              0000000000|                   |CAMINHAO TRUCK BOB-TAIL VW 24280 ANO2013          |08.05.2013|    1,000 |UN |UN |               0,000 |UN |000805010-0000   |953658240ER404716 |1031380   |1031|Betim                   |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|220000000485|0       |    364.185,95 |BRL  | 364.185,95-|BRL  |         0,00 |BRL  |
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
14.04.2022                                                                                                                                                                                                                                              Relatório de ativo imobilizado                                                                                                                                                                                                                                                 10
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|Empr|Classe|Imobilizado |Sbnº|Denominação do imobilizado                        |Denominação do imobilizado                |Recebedor de Mercadorias|Local de instalação|Texto nºprinc.imob.                               |Dt.incorp.|Quantidade|UMB|UMB|Quantidade Retroativa|UMB|Nº inventário    |Nº série/Chassi   |Centro cst|Cen.|Centro                  |Espécie|Espécie                      |Ordem de investimento|Elemento PEP|Dta.desat.|Imob.origem |SubnºIeA|Val.aquis.atual|Moeda|  Depr.atual|Moeda|Val.cont.atual|Moeda|
|-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|1001|2200  |220000001715|0   |CAMINHAO TOCO ENVASADO VW 13180 ANO 2009          |001-132191-6805024-60000                  |              0000000000|                   |CAMINHAO TOCO ENVASADO VW 13180 ANO 2009          |03.11.2009|    1,000 |UN |UN |               0,000 |UN |000805024-0000   |9533172S1AR010028 |1051340   |1051|Canoas                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|            |        |    140.160,33 |BRL  | 140.160,33-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001737|0   |REBOQUE EGSA SEMI REBOQUE ANO 2012                |001-132191-6901202-60000                  |              0000000000|                   |REBOQUE EGSA SEMI REBOQUE ANO 2012                |25.04.2012|    1,000 |UN |UN |               0,000 |UN |000901202-0000   |9A9SRET02CPEG6144 |1019480   |1019|Paulínia                |101    |VEICULOS/MOTOCICLETA/TRICICLO|                     |            |00.00.0000|            |        |    258.705,14 |BRL  | 258.705,14-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001739|0   |REBOQUE FREE HOBBY FH3 ANO 2007                   |001-132191-6901204-60000                  |              0000000000|                   |REBOQUE FREE HOBBY FH3 ANO 2007                   |02.07.2008|    1,000 |UN |UN |               0,000 |UN |000901204-0000   |941CG25227C000029 |1027228   |1027|Serra                   |101    |VEICULOS/MOTOCICLETA/TRICICLO|                     |            |00.00.0000|            |        |     54.662,35 |BRL  |  54.662,35-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001769|1   |Plataformas Elevatórias Envasado- 2019            |700000005200                              |              0000000000|                   |Plataformas Elevatórias Envasado- 2019            |29.02.2020|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |                  |1179340   |1179|Nossa Senhora do Socorro|102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000036637|0       |     22.745,20 |BRL  |   4.609,83-|BRL  |    18.135,37 |BRL  |
|1001|2200  |220000001796|0   |CAMINHAO VW 24250 ANO2006 CAVALO MECANICO         |001-132191-95671-0                        |              0000000000|                   |CAMINHAO VW 24250 ANO2006 CAVALO MECANICO         |08.04.2005|    1,000 |UN |UN |               0,000 |UN |AAAAAAA          |9BWXN82446R633982 |1121340   |1121|Caxias                  |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|290000008889|0       |    325.752,94 |BRL  | 325.752,94-|BRL  |         0,00 |BRL  |
|1001|2200  |220000001796|1   |CAMINHAO TRUCK BOB-TAIL TRANSFORMAÇÃO CAVALO MEC  |                                          |              0000000000|                   |CAMINHAO VW 24250 ANO2006 CAVALO MECANICO         |31.01.2017|    1,000 |UN |UN |               0,000 |UN |AAAAAA           |9BWXN82446R633982 |1031500   |1031|Betim                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000000141|0       |     27.110,82 |BRL  |  16.661,85-|BRL  |    10.448,97 |BRL  |
|1001|2200  |220000001808|0   |Caminhão VW 24.280 CRM                            |001-132191-207121-0 BEM 220000000654      |              0000000000|                   |Caminhão VW 24.280 CRM                            |14.07.2015|    1,000 |UN |UN |               0,000 |UN |82726-22         |953658245FR511004 |1121380   |1121|Caxias                  |102    |CAMINHAO CARGA               |                     |            |00.00.0000|220000000654|0       |    411.400,15 |BRL  | 326.499,74-|BRL  |    84.900,41 |BRL  |
|1001|2200  |220000001810|0   |TRICICLO HONDA CG150 ANO 2015 CARROCERIA ABERTA   |SERIAL CARROCERIA 7707 ORDEM 7..600/7..872|              0000000000|                   |TRICICLO HONDA CG150 ANO 2015 CARROCERIA ABERTA   |29.05.2016|    1,000 |UN |UN |               0,000 |UN |207144           |9C2KC1640FR002101 |1331310   |1331|Itabira                 |101    |VEICULOS/MOTOCICLETA/TRICICLO|                     |            |00.00.0000|600000000900|0       |     16.661,82 |BRL  |  11.628,56-|BRL  |     5.033,26 |BRL  |
|1001|2200  |220000001811|0   |TRICICLO HONDA CG150 ANO 2015 CARROCERIA ABERTA   |SERIAL CARROCERIA 7705 ORDEM 7..600/7..872|              0000000000|                   |TRICICLO HONDA CG150 ANO 2015 CARROCERIA ABERTA   |29.05.2016|    1,000 |UN |UN |               0,000 |UN |207143           |9C2KC1640FR002140 |1331310   |1331|Itabira                 |101    |VEICULOS/MOTOCICLETA/TRICICLO|                     |            |00.00.0000|600000000900|0       |     16.661,82 |BRL  |  11.628,56-|BRL  |     5.033,26 |BRL  |
|1001|2200  |220000001812|0   |TRICICLO HONDA CG150 ANO 2015 CARROCERIA ABERTA   |SERIAL CARROCERIA 7711 ORDEM 7..600/7..872|              0000000000|                   |TRICICLO HONDA CG150 ANO 2015 CARROCERIA ABERTA   |29.05.2016|    1,000 |UN |UN |               0,000 |UN |207145           |9C2KC1640FR002026 |1331310   |1331|Itabira                 |101    |VEICULOS/MOTOCICLETA/TRICICLO|                     |            |00.00.0000|600000000900|0       |     16.661,82 |BRL  |  11.628,56-|BRL  |     5.033,26 |BRL  |
|1001|2200  |220000001813|0   |TRICICLO HONDA CG150 ANO 2015 CARROCERIA ABERTA   |SERIAL CARROCERIA 7710 ORDEM 7..600/7..872|              0000000000|                   |TRICICLO HONDA CG150 ANO 2015 CARROCERIA ABERTA   |29.05.2016|    1,000 |UN |UN |               0,000 |UN |207146           |9C2KC1640FR002030 |1331310   |1331|Itabira                 |101    |VEICULOS/MOTOCICLETA/TRICICLO|                     |            |00.00.0000|600000000900|0       |     16.661,82 |BRL  |  11.628,56-|BRL  |     5.033,26 |BRL  |
|1001|2200  |220000001816|0   |TRICICLO HONDA CG150 ANO 2015 CARROCERIA ABERTA   |SERIAL CARROCERIA 7708 ORDEM 7..600/7..872|              0000000000|                   |TRICICLO HONDA CG150 ANO 2015 CARROCERIA ABERTA   |29.05.2016|    1,000 |UN |UN |               0,000 |UN |207149           |9C2KC1640FR002111 |1331310   |1331|Itabira                 |101    |VEICULOS/MOTOCICLETA/TRICICLO|                     |            |00.00.0000|600000000900|0       |     16.661,82 |BRL  |  11.628,56-|BRL  |     5.033,26 |BRL  |
|1001|2200  |220000001817|0   |TRICICLO HONDA CG150 ANO 2015 CARROCERIA ABERTA   |ORDEM 7..600/7..872                       |              0000000000|                   |TRICICLO HONDA CG150 ANO 2015 CARROCERIA ABERTA   |29.05.2016|    1,000 |UN |UN |               0,000 |UN |207150           |9C2KC1640FR002112 |1331310   |1331|Itabira                 |101    |VEICULOS/MOTOCICLETA/TRICICLO|                     |            |00.00.0000|600000000900|0       |     16.661,82 |BRL  |  11.628,56-|BRL  |     5.033,26 |BRL  |
|1001|2200  |220000001818|0   |CAMINHAO VW 24.280 6X2                            |                                          |              0000000000|                   |CAMINHAO VW 24.280 6X2                            |20.07.2016|    1,000 |UN |UN |               0,000 |UN |206932           |953658246FR523923 |1043380   |1043|Londrina                |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|600000002591|0       |    248.614,64 |BRL  | 168.321,88-|BRL  |    80.292,76 |BRL  |
|1001|2200  |220000001819|0   |CAMINHAO VW 17.190 COM CARROCERIA                 |                                          |              0000000000|                   |CAMINHAO VW 17.190 COM CARROCERIA                 |30.05.2016|    1,000 |UN |UN |               0,000 |UN |184911           |9533E8241GR605112 |1016340   |1016|Ribeirão Preto          |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000001574|0       |    211.907,00 |BRL  | 143.937,40-|BRL  |    67.969,60 |BRL  |
|1001|2200  |220000001820|0   |CAMINHAO VW 24.280 6X2                            |OCORRÊNCIA 302241211                      |              0000000000|                   |CAMINHAO VW 24.280 6X2                            |30.06.2016|    1,000 |UN |UN |               0,000 |UN |1101488361054-5  |953658245FR523198 |1041380   |1041|Araucária               |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|600000001802|0       |    249.730,83 |BRL  | 171.691,35-|BRL  |    78.039,48 |BRL  |
|1001|2200  |220000001821|0   |CAMINHAO VW 17.190                                |OCORRÊNCIA 302326970                      |              0000000000|                   |CAMINHAO VW 17.190                                |30.06.2016|    1,000 |UN |UN |               0,000 |UN |1101488361977-5  |9533E8249GR603382 |1041380   |1041|Araucária               |103    |CAMINHAO TANQUE              |                     |            |00.00.0000|600000000980|0       |    161.529,13 |BRL  | 111.051,27-|BRL  |    50.477,86 |BRL  |
|1001|2200  |220000001822|0   |CAMINHAO VW 17.190 COM CARROCERIA                 |                                          |              0000000000|                   |CAMINHAO VW 17.190 COM CARROCERIA                 |05.07.2016|    1,000 |UN |UN |               0,000 |UN |1101488362503-5  |9533E8241GR606003 |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000001643|0       |    190.406,41 |BRL  | 124.663,49-|BRL  |    65.742,92 |BRL  |
|1001|2200  |220000001822|1   |ADEQUAÇÃO  CARROCERIA                             |PI-1021-03/20-011-10283                   |              0000000000|                   |CAMINHAO VW 17.190 COM CARROCERIA                 |09.04.2021|    1,000 |UN |UN |               0,000 |UN |NÃO APLICAVEL    |9533E8241GR606003 |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000048152|0       |      5.550,24 |BRL  |     462,52-|BRL  |     5.087,72 |BRL  |
|1001|2200  |220000001823|0   |CAMINHAO VW 17.190 COM CARROCERIA                 |                                          |              0000000000|                   |CAMINHAO VW 17.190 COM CARROCERIA                 |05.07.2016|    1,000 |UN |UN |               0,000 |UN |1101488362505-5  |9533E8246GR605994 |1027340   |1027|Serra                   |102    |CAMINHAO CARGA               |                     |            |00.00.0000|600000001652|0       |    190.406,41 |BRL  | 124.663,49-|BRL  |    65.742,92 |BRL  |
